uuid,f_address,Match_addr,Longitude,Latitude,Addr_type,Score,Status,Region,RegionAbbr,Subregion,MetroArea,City,Nbrhd,geometry,Match_type,LongLabel,ShortLabel,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,District,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo
736,"irving, TX","Irving, Texas",-96.95533999999998,32.81352000000004,Locality,100.0,M,Texas,TX,Dallas County,Dallas-Fort Worth Metroplex,Irving,,POINT (-96.95533999999998 32.81352000000004),A,"Irving, TX, USA",Irving,City,Irving,"Irving, Texas",,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.95533999999998,32.81352000000004,-97.03733999999997,-96.87333999999998,32.73152000000004,32.89552000000004,
737,"Pearland, TX","Pearland, Texas",-95.25531999999998,29.552380000000028,Locality,100.0,M,Texas,TX,Brazoria County,Houston-Galveston Metro Area,Pearland,,POINT (-95.25531999999998 29.55238000000003),A,"Pearland, TX, USA",Pearland,City,Pearland,"Pearland, Texas",,,8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-95.25531999999998,29.552380000000028,-95.33431999999998,-95.17631999999999,29.473380000000027,29.63138000000003,
738,"Mckinney, TX","McKinney, Texas",-96.61499999999995,33.198950000000025,Locality,100.0,T,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,McKinney,,POINT (-96.61499999999995 33.19895000000002),A,"McKinney, TX, USA",McKinney,City,McKinney,"McKinney, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.61499999999995,33.198950000000025,-96.71699999999996,-96.51299999999995,33.09695000000003,33.30095000000002,
739,"Frisco, TX","Frisco, Texas",-96.83465999999999,33.15048000000007,Locality,100.0,M,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,Frisco,,POINT (-96.83465999999999 33.15048000000007),A,"Frisco, TX, USA",Frisco,City,Frisco,"Frisco, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.83465999999999,33.15048000000007,-96.91565999999999,-96.75365999999998,33.06948000000007,33.231480000000076,
740,"Frisco, TX","Frisco, Texas",-96.83465999999999,33.15048000000007,Locality,100.0,M,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,Frisco,,POINT (-96.83465999999999 33.15048000000007),A,"Frisco, TX, USA",Frisco,City,Frisco,"Frisco, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.83465999999999,33.15048000000007,-96.91565999999999,-96.75365999999998,33.06948000000007,33.231480000000076,
741,"Coppell, TX","Coppell, Texas",-96.99132999999995,32.97654000000006,Locality,100.0,M,Texas,TX,Dallas County,Dallas-Fort Worth Metroplex,Coppell,,POINT (-96.99132999999995 32.97654000000006),A,"Coppell, TX, USA",Coppell,City,Coppell,"Coppell, Texas",,,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.99132999999995,32.97654000000006,-97.03432999999995,-96.94832999999994,32.93354000000006,33.019540000000056,
742,"San Antonio, TX","San Antonio, Texas",-98.49460999999997,29.42458000000005,Locality,100.0,M,Texas,TX,Bexar County,San Antonio Metro Area,San Antonio,,POINT (-98.49460999999997 29.42458000000005),A,"San Antonio, TX, USA",San Antonio,City,San Antonio,"San Antonio, Texas",,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-98.49460999999997,29.42458000000005,-98.76860999999997,-98.22060999999997,29.150580000000048,29.69858000000005,
743,"Austin, TX","Austin, Texas",-97.74298999999996,30.26759000000004,Locality,100.0,T,Texas,TX,Travis County,,Austin,,POINT (-97.74298999999996 30.26759000000004),A,"Austin, TX, USA",Austin,City,Austin,"Austin, Texas",,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-97.74298999999996,30.26759000000004,-97.94198999999996,-97.54398999999997,30.06859000000004,30.466590000000043,
744,"Austin, TX","Austin, Texas",-97.74298999999996,30.26759000000004,Locality,100.0,T,Texas,TX,Travis County,,Austin,,POINT (-97.74298999999996 30.26759000000004),A,"Austin, TX, USA",Austin,City,Austin,"Austin, Texas",,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-97.74298999999996,30.26759000000004,-97.94198999999996,-97.54398999999997,30.06859000000004,30.466590000000043,
745,"Mckinney, TX","McKinney, Texas",-96.61499999999995,33.198950000000025,Locality,100.0,T,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,McKinney,,POINT (-96.61499999999995 33.19895000000002),A,"McKinney, TX, USA",McKinney,City,McKinney,"McKinney, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.61499999999995,33.198950000000025,-96.71699999999996,-96.51299999999995,33.09695000000003,33.30095000000002,
746,"FRISCO, TX","Frisco, Texas",-96.83465999999999,33.15048000000007,Locality,100.0,M,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,Frisco,,POINT (-96.83465999999999 33.15048000000007),A,"Frisco, TX, USA",Frisco,City,Frisco,"Frisco, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.83465999999999,33.15048000000007,-96.91565999999999,-96.75365999999998,33.06948000000007,33.231480000000076,
747,"Austin, TX","Austin, Texas",-97.74298999999996,30.26759000000004,Locality,100.0,T,Texas,TX,Travis County,,Austin,,POINT (-97.74298999999996 30.26759000000004),A,"Austin, TX, USA",Austin,City,Austin,"Austin, Texas",,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-97.74298999999996,30.26759000000004,-97.94198999999996,-97.54398999999997,30.06859000000004,30.466590000000043,
748,"Richardson, TX","Richardson, Texas",-96.73296999999997,32.960740000000044,Locality,100.0,M,Texas,TX,Dallas County,Dallas-Fort Worth Metroplex,Richardson,,POINT (-96.73296999999997 32.96074000000004),A,"Richardson, TX, USA",Richardson,City,Richardson,"Richardson, Texas",,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.73296999999997,32.960740000000044,-96.79296999999997,-96.67296999999996,32.90074000000004,33.020740000000046,
749,"Round Rock, TX","Round Rock, Texas",-97.67721999999998,30.509040000000027,Locality,100.0,M,Texas,TX,Williamson County,,Round Rock,,POINT (-97.67721999999998 30.50904000000003),A,"Round Rock, TX, USA",Round Rock,City,Round Rock,"Round Rock, Texas",,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-97.67721999999998,30.509040000000027,-97.74721999999997,-97.60721999999998,30.439040000000027,30.579040000000028,
750,"Katy, TX","Katy, Texas",-95.82332999999994,29.787720000000036,Locality,100.0,M,Texas,TX,Harris County,Houston-Galveston Metro Area,Katy,,POINT (-95.82332999999994 29.78772000000004),A,"Katy, TX, USA",Katy,City,Katy,"Katy, Texas",,,11.31,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-95.82332999999994,29.787720000000036,-95.85832999999994,-95.78832999999995,29.752720000000036,29.822720000000036,
751,"Frisco, TX","Frisco, Texas",-96.83465999999999,33.15048000000007,Locality,100.0,M,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,Frisco,,POINT (-96.83465999999999 33.15048000000007),A,"Frisco, TX, USA",Frisco,City,Frisco,"Frisco, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.83465999999999,33.15048000000007,-96.91565999999999,-96.75365999999998,33.06948000000007,33.231480000000076,
752,"Sugar land, TX","Sugar Land, Texas",-95.60066999999998,29.632970000000057,Locality,100.0,M,Texas,TX,Fort Bend County,Houston-Galveston Metro Area,Sugar Land,,POINT (-95.60066999999998 29.63297000000006),A,"Sugar Land, TX, USA",Sugar Land,City,Sugar Land,"Sugar Land, Texas",,,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-95.60066999999998,29.632970000000057,-95.66766999999997,-95.53366999999999,29.565970000000057,29.699970000000057,
753,"San Antonio, TX","San Antonio, Texas",-98.49460999999997,29.42458000000005,Locality,100.0,M,Texas,TX,Bexar County,San Antonio Metro Area,San Antonio,,POINT (-98.49460999999997 29.42458000000005),A,"San Antonio, TX, USA",San Antonio,City,San Antonio,"San Antonio, Texas",,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-98.49460999999997,29.42458000000005,-98.76860999999997,-98.22060999999997,29.150580000000048,29.69858000000005,
754,"Cedar Park, TX","Cedar Park, Texas",-97.82188999999994,30.50660000000005,Locality,100.0,M,Texas,TX,Williamson County,,Cedar Park,,POINT (-97.82188999999994 30.50660000000005),A,"Cedar Park, TX, USA",Cedar Park,City,Cedar Park,"Cedar Park, Texas",,,8.52,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-97.82188999999994,30.50660000000005,-97.88288999999995,-97.76088999999993,30.44560000000005,30.56760000000005,
755,"Irving, TX","Irving, Texas",-96.95533999999998,32.81352000000004,Locality,100.0,M,Texas,TX,Dallas County,Dallas-Fort Worth Metroplex,Irving,,POINT (-96.95533999999998 32.81352000000004),A,"Irving, TX, USA",Irving,City,Irving,"Irving, Texas",,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.95533999999998,32.81352000000004,-97.03733999999997,-96.87333999999998,32.73152000000004,32.89552000000004,
756,"McKinney, TX","McKinney, Texas",-96.61499999999995,33.198950000000025,Locality,100.0,T,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,McKinney,,POINT (-96.61499999999995 33.19895000000002),A,"McKinney, TX, USA",McKinney,City,McKinney,"McKinney, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.61499999999995,33.198950000000025,-96.71699999999996,-96.51299999999995,33.09695000000003,33.30095000000002,
757,"Frisco, TX","Frisco, Texas",-96.83465999999999,33.15048000000007,Locality,100.0,M,Texas,TX,Collin County,Dallas-Fort Worth Metroplex,Frisco,,POINT (-96.83465999999999 33.15048000000007),A,"Frisco, TX, USA",Frisco,City,Frisco,"Frisco, Texas",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-96.83465999999999,33.15048000000007,-96.91565999999999,-96.75365999999998,33.06948000000007,33.231480000000076,
758,"Dubai, UAE",,0.0,0.0,,0.0,U,,,,,,,,A,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
759, ,,0.0,0.0,,0.0,U,,,,,,,,A,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760, ,,0.0,0.0,,0.0,U,,,,,,,,A,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
761,"Ashburn, VA","Ashburn, Virginia",-77.48269999999997,39.052320000000066,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Ashburn,,POINT (-77.48269999999997 39.05232000000007),A,"Ashburn, VA, USA",Ashburn,City,Ashburn,"Ashburn, Virginia",,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.48269999999997,39.052320000000066,-77.49269999999997,-77.47269999999996,39.04232000000007,39.062320000000064,
762,"Chantilly, VA","Chantilly, Virginia",-77.43891999999994,38.88675000000006,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Chantilly,,POINT (-77.43891999999994 38.88675000000006),A,"Chantilly, VA, USA",Chantilly,City,Chantilly,"Chantilly, Virginia",,,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.43891999999994,38.88675000000006,-77.47591999999995,-77.40191999999993,38.849750000000064,38.92375000000006,
763,"Chantilly, VA","Chantilly, Virginia",-77.43891999999994,38.88675000000006,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Chantilly,,POINT (-77.43891999999994 38.88675000000006),A,"Chantilly, VA, USA",Chantilly,City,Chantilly,"Chantilly, Virginia",,,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.43891999999994,38.88675000000006,-77.47591999999995,-77.40191999999993,38.849750000000064,38.92375000000006,
764,"Alexandria, VA","Alexandria, Virginia",-77.04340999999994,38.80460000000005,Locality,100.0,T,Virginia,VA,City of Alexandria,Washington DC Metro Area,Alexandria,,POINT (-77.04340999999994 38.80460000000005),A,"Alexandria, VA, USA",Alexandria,City,Alexandria,"Alexandria, Virginia",,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.04340999999994,38.80460000000005,-77.08640999999994,-77.00040999999993,38.76160000000005,38.84760000000005,
765,"Herndon, VA","Herndon, Virginia",-77.38499999999993,38.96973000000003,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Herndon,,POINT (-77.38499999999993 38.96973000000003),A,"Herndon, VA, USA",Herndon,City,Herndon,"Herndon, Virginia",,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.38499999999993,38.96973000000003,-77.40599999999993,-77.36399999999993,38.948730000000026,38.99073000000003,
766,"Sterling, VA","Sterling, Virginia",-77.40710999999999,39.03335000000004,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Sterling,,POINT (-77.40710999999999 39.03335000000004),A,"Sterling, VA, USA",Sterling,City,Sterling,"Sterling, Virginia",,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.40710999999999,39.03335000000004,-77.41711,-77.39710999999998,39.02335000000004,39.04335000000004,
767,"Gainesville, VA","Gainesville, Virginia",-77.61477999999994,38.79538000000008,Locality,100.0,M,Virginia,VA,Prince William County,Washington DC Metro Area,Gainesville,,POINT (-77.61477999999994 38.79538000000008),A,"Gainesville, VA, USA",Gainesville,City,Gainesville,"Gainesville, Virginia",,,11.450000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.61477999999994,38.79538000000008,-77.65377999999994,-77.57577999999994,38.75638000000008,38.83438000000008,
768,"Henrico, VA","Henrico, Virginia",-78.61648999999994,36.59272000000004,Locality,100.0,T,Virginia,VA,Mecklenburg County,,Henrico,,POINT (-78.61648999999994 36.59272000000004),A,"Henrico, VA, USA",Henrico,Village,Henrico,"Henrico, Virginia",,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-78.61648999999994,36.59272000000004,-78.62648999999995,-78.60648999999994,36.582720000000045,36.60272000000004,
769,"Ashburn, VA","Ashburn, Virginia",-77.48269999999997,39.052320000000066,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Ashburn,,POINT (-77.48269999999997 39.05232000000007),A,"Ashburn, VA, USA",Ashburn,City,Ashburn,"Ashburn, Virginia",,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.48269999999997,39.052320000000066,-77.49269999999997,-77.47269999999996,39.04232000000007,39.062320000000064,
770,"Ashburn, VA","Ashburn, Virginia",-77.48269999999997,39.052320000000066,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Ashburn,,POINT (-77.48269999999997 39.05232000000007),A,"Ashburn, VA, USA",Ashburn,City,Ashburn,"Ashburn, Virginia",,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.48269999999997,39.052320000000066,-77.49269999999997,-77.47269999999996,39.04232000000007,39.062320000000064,
771,"Glen Allen, VA","Glen Allen, Virginia",-77.50447999999994,37.665400000000034,Locality,100.0,M,Virginia,VA,Henrico County,,Glen Allen,,POINT (-77.50447999999994 37.66540000000003),A,"Glen Allen, VA, USA",Glen Allen,City,Glen Allen,"Glen Allen, Virginia",,,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.50447999999994,37.665400000000034,-77.51447999999995,-77.49447999999994,37.655400000000036,37.67540000000003,
772,"glen allen, VA","Glen Allen, Virginia",-77.50447999999994,37.665400000000034,Locality,100.0,M,Virginia,VA,Henrico County,,Glen Allen,,POINT (-77.50447999999994 37.66540000000003),A,"Glen Allen, VA, USA",Glen Allen,City,Glen Allen,"Glen Allen, Virginia",,,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.50447999999994,37.665400000000034,-77.51447999999995,-77.49447999999994,37.655400000000036,37.67540000000003,
773,"Glen allen, VA","Glen Allen, Virginia",-77.50447999999994,37.665400000000034,Locality,100.0,M,Virginia,VA,Henrico County,,Glen Allen,,POINT (-77.50447999999994 37.66540000000003),A,"Glen Allen, VA, USA",Glen Allen,City,Glen Allen,"Glen Allen, Virginia",,,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.50447999999994,37.665400000000034,-77.51447999999995,-77.49447999999994,37.655400000000036,37.67540000000003,
774,"Fairfax, VA","Fairfax, Virginia",-77.30904999999996,38.84185000000008,Locality,100.0,T,Virginia,VA,City of Fairfax,Washington DC Metro Area,Fairfax,,POINT (-77.30904999999996 38.84185000000008),A,"Fairfax, VA, USA",Fairfax,City,Fairfax,"Fairfax, Virginia",,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.30904999999996,38.84185000000008,-77.33604999999996,-77.28204999999996,38.81485000000008,38.86885000000008,
775,"Vienna, VA","Vienna, Virginia",-77.26398999999998,38.900630000000035,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Vienna,,POINT (-77.26398999999998 38.90063000000004),A,"Vienna, VA, USA",Vienna,City,Vienna,"Vienna, Virginia",,,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.26398999999998,38.900630000000035,-77.28598999999998,-77.24198999999997,38.87863000000004,38.922630000000034,
776,"Glen Allen, VA","Glen Allen, Virginia",-77.50447999999994,37.665400000000034,Locality,100.0,M,Virginia,VA,Henrico County,,Glen Allen,,POINT (-77.50447999999994 37.66540000000003),A,"Glen Allen, VA, USA",Glen Allen,City,Glen Allen,"Glen Allen, Virginia",,,11.28,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.50447999999994,37.665400000000034,-77.51447999999995,-77.49447999999994,37.655400000000036,37.67540000000003,
777,"Gainesville, VA","Gainesville, Virginia",-77.61477999999994,38.79538000000008,Locality,100.0,M,Virginia,VA,Prince William County,Washington DC Metro Area,Gainesville,,POINT (-77.61477999999994 38.79538000000008),A,"Gainesville, VA, USA",Gainesville,City,Gainesville,"Gainesville, Virginia",,,11.450000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.61477999999994,38.79538000000008,-77.65377999999994,-77.57577999999994,38.75638000000008,38.83438000000008,
778,"HERNDON, VA","Herndon, Virginia",-77.38499999999993,38.96973000000003,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Herndon,,POINT (-77.38499999999993 38.96973000000003),A,"Herndon, VA, USA",Herndon,City,Herndon,"Herndon, Virginia",,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.38499999999993,38.96973000000003,-77.40599999999993,-77.36399999999993,38.948730000000026,38.99073000000003,
779,"Herndon, VA","Herndon, Virginia",-77.38499999999993,38.96973000000003,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Herndon,,POINT (-77.38499999999993 38.96973000000003),A,"Herndon, VA, USA",Herndon,City,Herndon,"Herndon, Virginia",,,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.38499999999993,38.96973000000003,-77.40599999999993,-77.36399999999993,38.948730000000026,38.99073000000003,
780,"Aldie, VA","Aldie, Virginia",-77.65129999999994,38.97842000000003,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Aldie,,POINT (-77.65129999999994 38.97842000000003),A,"Aldie, VA, USA",Aldie,City,Aldie,"Aldie, Virginia",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.65129999999994,38.97842000000003,-77.66129999999994,-77.64129999999993,38.96842000000003,38.988420000000026,
781,"Centreville, VA","Centreville, Virginia",-77.44326999999998,38.837410000000034,Locality,100.0,T,Virginia,VA,Fairfax County,Washington DC Metro Area,Centreville,,POINT (-77.44326999999998 38.83741000000003),A,"Centreville, VA, USA",Centreville,City,Centreville,"Centreville, Virginia",,,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.44326999999998,38.837410000000034,-77.48026999999999,-77.40626999999998,38.800410000000035,38.87441000000003,
782,"Ashburn, VA","Ashburn, Virginia",-77.48269999999997,39.052320000000066,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Ashburn,,POINT (-77.48269999999997 39.05232000000007),A,"Ashburn, VA, USA",Ashburn,City,Ashburn,"Ashburn, Virginia",,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.48269999999997,39.052320000000066,-77.49269999999997,-77.47269999999996,39.04232000000007,39.062320000000064,
783,"VIENNA, VA","Vienna, Virginia",-77.26398999999998,38.900630000000035,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Vienna,,POINT (-77.26398999999998 38.90063000000004),A,"Vienna, VA, USA",Vienna,City,Vienna,"Vienna, Virginia",,,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.26398999999998,38.900630000000035,-77.28598999999998,-77.24198999999997,38.87863000000004,38.922630000000034,
784,"aldie, VA","Aldie, Virginia",-77.65129999999994,38.97842000000003,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Aldie,,POINT (-77.65129999999994 38.97842000000003),A,"Aldie, VA, USA",Aldie,City,Aldie,"Aldie, Virginia",,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.65129999999994,38.97842000000003,-77.66129999999994,-77.64129999999993,38.96842000000003,38.988420000000026,
785,"Chantilly, VA","Chantilly, Virginia",-77.43891999999994,38.88675000000006,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Chantilly,,POINT (-77.43891999999994 38.88675000000006),A,"Chantilly, VA, USA",Chantilly,City,Chantilly,"Chantilly, Virginia",,,8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.43891999999994,38.88675000000006,-77.47591999999995,-77.40191999999993,38.849750000000064,38.92375000000006,
786,"Fairfax Station, VA","Fairfax Station, Virginia",-77.32574999999997,38.80304000000007,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Fairfax Station,,POINT (-77.32574999999997 38.80304000000007),A,"Fairfax Station, VA, USA",Fairfax Station,City,Fairfax Station,"Fairfax Station, Virginia",,,11.42,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.32574999999997,38.80304000000007,-77.33574999999998,-77.31574999999997,38.79304000000007,38.813040000000065,
787,"Ashburn, VA","Ashburn, Virginia",-77.48269999999997,39.052320000000066,Locality,100.0,M,Virginia,VA,Loudoun County,Washington DC Metro Area,Ashburn,,POINT (-77.48269999999997 39.05232000000007),A,"Ashburn, VA, USA",Ashburn,City,Ashburn,"Ashburn, Virginia",,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.48269999999997,39.052320000000066,-77.49269999999997,-77.47269999999996,39.04232000000007,39.062320000000064,
788,"Vienna, VA","Vienna, Virginia",-77.26398999999998,38.900630000000035,Locality,100.0,M,Virginia,VA,Fairfax County,Washington DC Metro Area,Vienna,,POINT (-77.26398999999998 38.90063000000004),A,"Vienna, VA, USA",Vienna,City,Vienna,"Vienna, Virginia",,,11.23,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,ENG,0.0,-77.26398999999998,38.900630000000035,-77.28598999999998,-77.24198999999997,38.87863000000004,38.922630000000034,
